,LoanBriefID,LoanAmount,LoanTime,IsReMarketing,ProvinceId,Gender,Age,JobId,ImcomeType,IsMerried,NumberBaby,RelationshipType,LivingWith,RateTypeId,ProductId,ResidentType,LoanAmountExpertiseAI,NumberCall,score,label_result
9018,1058763,11000000,12,0,1,0.0,34,123.0,5.0,1.0,2.0,15.0,3.0,10,2,4,15100000.0,0.0,1.0,True
9019,1059018,4000000,12,0,79,0.0,33,123.0,1.0,0.0,0.0,15.0,0.0,10,5,4,8200000.0,0.0,0.3,False
9020,1060276,4000000,12,0,79,0.0,24,126.0,5.0,1.0,1.0,3.0,0.0,10,2,4,25800000.0,0.0,0.9,True
9021,1066010,8000000,12,0,1,1.0,22,31.0,5.0,0.0,0.0,2.0,2.0,10,2,4,21900000.0,0.0,0.8,True
9022,1129267,10000000,12,0,1,0.0,30,123.0,1.0,0.0,0.0,6.0,0.0,10,5,4,13800000.0,0.0,0.9,True
9023,1149151,15000000,12,0,1,0.0,26,101.0,1.0,1.0,1.0,2.0,1.0,10,5,4,24100000.0,0.0,0.9,True
9024,1183749,4000000,12,0,79,0.0,22,123.0,1.0,1.0,0.0,1.0,1.0,10,5,4,0.0,0.0,0.9,True
9025,1191938,29000000,12,0,1,0.0,23,123.0,1.0,0.0,0.0,15.0,0.0,10,2,6,42200000.0,0.0,0.9,True
9026,1444830,9000000,12,0,1,0.0,20,126.0,1.0,0.0,0.0,15.0,2.0,13,5,11,13400000.0,0.0,0.9,True
9027,1613163,14000000,12,0,1,0.0,20,123.0,1.0,0.0,0.0,2.0,1.0,13,5,14,23300000.0,0.0,0.9,True
9028,918705,10000000,12,1,1,0.0,25,123.0,5.0,1.0,3.0,1.0,4.0,10,5,4,0.0,2.0,0.9,True
9029,930814,14000000,12,1,79,0.0,28,0.0,1.0,1.0,0.0,6.0,1.0,10,2,0,21900000.0,4.0,0.6,False
9030,940744,15000000,6,1,1,0.0,25,48.0,1.0,1.0,1.0,1.0,2.0,10,2,4,0.0,2.0,0.9,True
9031,942423,6000000,9,1,1,1.0,21,121.0,5.0,1.0,1.0,1.0,2.0,10,5,4,24000000.0,1.0,0.6,False
9032,945274,8000000,9,1,1,0.0,20,121.0,1.0,1.0,0.0,6.0,1.0,10,5,7,0.0,11.0,0.0,False
9033,949849,7000000,6,1,1,0.0,40,121.0,1.0,1.0,1.0,2.0,2.0,10,5,4,0.0,1.0,0.7,True
9034,952037,10000000,12,1,79,0.0,47,116.0,5.0,1.0,2.0,5.0,3.0,10,5,4,0.0,12.0,0.9,True
9035,975514,16000000,9,1,79,1.0,51,100.0,1.0,1.0,3.0,5.0,4.0,10,2,8,21800000.0,5.0,0.3,False
9036,1000456,10000000,12,0,1,1.0,24,32.0,5.0,0.0,0.0,6.0,2.0,10,2,4,28360000.0,0.0,0.9,True
9037,1016112,5000000,12,0,1,0.0,23,60.0,1.0,0.0,0.0,15.0,2.0,10,5,4,9700000.0,0.0,0.3,False
9038,1021969,6000000,9,0,1,0.0,51,59.0,1.0,0.0,0.0,15.0,1.0,10,5,6,12800000.0,0.0,0.72,True
9039,1069017,4000000,12,0,79,0.0,27,123.0,5.0,0.0,0.0,15.0,0.0,10,5,4,33500000.0,0.0,0.7,True
9040,1144604,5000000,12,0,79,0.0,32,97.0,5.0,0.0,0.0,1.0,1.0,10,5,4,7600000.0,0.0,0.9,True
9041,1159609,15000000,12,0,79,0.0,36,125.0,1.0,0.0,0.0,15.0,1.0,10,5,6,27900000.0,0.0,0.9,True
9042,1187790,4000000,12,0,26,0.0,41,123.0,1.0,1.0,2.0,4.0,0.0,10,5,6,7600000.0,0.0,0.9,True
9043,1298384,15000000,12,0,1,0.0,26,124.0,1.0,1.0,1.0,1.0,0.0,13,2,9,47200000.0,0.0,0.9,True
9044,1302319,15000000,12,0,27,0.0,29,126.0,1.0,0.0,0.0,3.0,0.0,13,5,9,24700000.0,0.0,0.9,True
9045,1319653,9000000,12,0,79,1.0,27,124.0,1.0,0.0,0.0,15.0,0.0,13,2,9,12500000.0,0.0,0.3,False
9046,1419113,5000000,12,0,79,0.0,55,126.0,1.0,1.0,2.0,15.0,1.0,13,5,11,11100000.0,0.0,0.9,True
9047,1481528,10000000,12,0,79,0.0,27,123.0,1.0,0.0,0.0,15.0,1.0,13,5,11,41500000.0,0.0,0.9,True
9048,1526280,6000000,12,0,1,0.0,26,123.0,5.0,0.0,0.0,3.0,1.0,13,5,15,10400000.0,0.0,0.9,True
9049,1534394,10000000,12,0,30,0.0,27,126.0,1.0,1.0,1.0,1.0,1.0,13,5,14,0.0,0.0,0.9,True
9050,1562207,3000000,6,0,79,0.0,41,125.0,1.0,1.0,0.0,10.0,1.0,13,2,15,7250000.0,0.0,1.0,True
9051,1589612,14000000,12,0,79,1.0,28,125.0,1.0,0.0,0.0,4.0,0.0,13,2,14,23500000.0,0.0,0.9,True
9052,1631030,4000000,12,0,79,0.0,19,125.0,1.0,0.0,0.0,4.0,1.0,13,5,15,40500000.0,0.0,0.9,True
9053,908444,15000000,6,1,79,0.0,28,126.0,1.0,1.0,0.0,4.0,1.0,10,2,4,25700000.0,2.0,0.72,True
9054,943700,5000000,9,1,79,0.0,25,112.0,5.0,1.0,1.0,6.0,2.0,10,5,4,0.0,3.0,1.0,True
9055,946085,15000000,12,1,1,1.0,25,108.0,1.0,1.0,1.0,6.0,2.0,10,2,1,21800000.0,5.0,0.9,True
9056,948213,15000000,9,1,79,0.0,21,123.0,1.0,1.0,1.0,3.0,2.0,10,2,4,21900000.0,3.0,0.8,True
9057,998292,3000000,9,1,1,0.0,44,123.0,5.0,1.0,0.0,2.0,1.0,10,5,7,0.0,5.0,0.9,True
9058,1000904,7000000,9,0,79,0.0,29,123.0,5.0,0.0,0.0,4.0,2.0,10,2,4,10430000.0,0.0,1.0,True
9059,1014400,14000000,12,0,79,1.0,48,98.0,1.0,1.0,0.0,5.0,1.0,10,2,4,19490000.0,0.0,0.7,True
9060,1015928,10000000,9,0,79,1.0,24,32.0,5.0,0.0,0.0,15.0,2.0,10,5,4,27900000.0,0.0,0.6,False
9061,1016614,5000000,9,0,79,0.0,29,116.0,5.0,0.0,0.0,5.0,1.0,10,5,4,13300000.0,0.0,0.3,False
9062,1029244,9000000,12,0,1,1.0,36,124.0,1.0,1.0,2.0,4.0,1.0,10,5,4,18500000.0,0.0,0.8,True
9063,1114891,10000000,12,0,1,0.0,26,123.0,1.0,0.0,0.0,4.0,2.0,10,5,4,24100000.0,0.0,0.9,True
9064,1067484,8000000,12,0,79,1.0,24,110.0,1.0,0.0,0.0,2.0,1.0,10,5,4,16000000.0,0.0,1.0,True
9065,1069903,4000000,12,0,1,0.0,29,26.0,1.0,1.0,0.0,1.0,1.0,10,5,6,7600000.0,0.0,0.9,True
9066,1080499,8000000,12,0,79,0.0,29,125.0,5.0,0.0,0.0,15.0,1.0,10,2,4,37800000.0,0.0,0.9,True
9067,1090284,11000000,12,0,79,0.0,41,123.0,5.0,0.0,0.0,1.0,1.0,10,5,4,16300000.0,0.0,0.9,True
9068,1091090,3000000,12,0,1,1.0,29,44.0,1.0,0.0,0.0,3.0,0.0,10,5,4,4800000.0,0.0,0.8,True
9069,1125813,14000000,12,0,79,1.0,25,123.0,1.0,0.0,0.0,5.0,2.0,10,2,4,19800000.0,0.0,0.9,True
9070,1151579,11000000,12,0,1,0.0,20,123.0,1.0,0.0,1.0,3.0,1.0,10,2,4,16200000.0,0.0,0.9,True
9071,1197102,4000000,12,0,30,0.0,30,123.0,1.0,1.0,1.0,15.0,1.0,10,5,4,5300000.0,0.0,0.9,True
9072,1348167,15000000,12,0,1,1.0,27,123.0,5.0,1.0,0.0,6.0,0.0,13,2,11,81800000.0,0.0,0.9,True
9073,1373453,15000000,12,0,1,0.0,37,123.0,5.0,1.0,3.0,1.0,1.0,13,5,9,54100000.0,0.0,0.9,True
9074,1470339,11000000,12,0,79,0.0,34,123.0,5.0,1.0,1.0,2.0,2.0,13,5,11,15900000.0,0.0,0.9,True
9075,1503916,4000000,6,0,79,0.0,27,126.0,1.0,0.0,0.0,3.0,2.0,13,5,15,13800000.0,0.0,0.4,False
9076,1570296,30000000,12,0,79,0.0,28,123.0,5.0,1.0,1.0,2.0,1.0,13,5,14,81800000.0,0.0,0.9,True
9077,1598247,4000000,6,0,79,0.0,34,123.0,1.0,1.0,0.0,4.0,1.0,13,2,15,15100000.0,0.0,0.9,True
9078,942481,9000000,12,1,1,0.0,38,126.0,1.0,1.0,1.0,1.0,2.0,10,5,4,17100000.0,7.0,0.9,True
9079,960629,3000000,9,1,79,0.0,26,121.0,5.0,1.0,0.0,4.0,1.0,10,5,4,8300000.0,2.0,0.9,True
9080,978106,5000000,9,1,79,1.0,44,100.0,1.0,1.0,2.0,13.0,3.0,10,2,7,9800000.0,15.0,0.6,False
9081,1002240,21000000,12,0,79,0.0,43,123.0,5.0,0.0,0.0,3.0,1.0,10,2,1,29710000.0,0.0,0.9,True
9082,1016824,8000000,12,0,79,0.0,26,29.0,1.0,0.0,0.0,15.0,0.0,10,5,7,0.0,0.0,0.4,False
9083,1022967,10000000,12,0,1,0.0,31,125.0,1.0,0.0,2.0,6.0,0.0,10,2,4,13700000.0,0.0,0.66,False
9084,1046924,4000000,12,0,79,0.0,47,72.0,1.0,1.0,2.0,1.0,1.0,10,5,6,14100000.0,0.0,1.0,True
9085,1059045,4000000,12,0,27,0.0,32,124.0,1.0,1.0,1.0,6.0,1.0,10,5,7,8900000.0,0.0,0.92,True
9086,1060314,10000000,12,0,79,0.0,37,124.0,1.0,1.0,2.0,4.0,1.0,10,2,4,13800000.0,0.0,1.0,True
9087,1071857,6000000,12,0,79,0.0,54,123.0,5.0,1.0,2.0,6.0,0.0,10,5,4,21400000.0,0.0,0.7,True
9088,1213582,15000000,12,0,1,1.0,33,123.0,5.0,1.0,2.0,6.0,1.0,10,2,4,27900000.0,0.0,0.9,True
9089,1146510,10000000,12,0,79,0.0,26,124.0,1.0,0.0,0.0,15.0,1.0,10,2,4,23500000.0,0.0,0.9,True
9090,1226994,28000000,12,0,79,0.0,27,124.0,1.0,0.0,0.0,2.0,1.0,10,5,7,40200000.0,0.0,0.9,True
9091,1355809,10000000,12,0,79,0.0,23,126.0,1.0,0.0,0.0,6.0,1.0,13,2,11,16500000.0,0.0,0.9,True
9092,1464776,4000000,12,0,30,0.0,23,124.0,1.0,0.0,0.0,2.0,0.0,13,5,9,6500000.0,0.0,0.9,True
9093,1515197,4000000,6,0,1,0.0,29,126.0,1.0,1.0,2.0,3.0,2.0,13,2,15,9100000.0,0.0,0.8,True
9094,1528637,4000000,6,0,79,0.0,22,126.0,1.0,0.0,0.0,3.0,2.0,13,2,15,23100000.0,0.0,0.9,True
9095,901959,15000000,12,1,1,0.0,21,123.0,5.0,1.0,1.0,3.0,2.0,10,5,7,0.0,5.0,0.9,True
9096,944004,7000000,12,1,79,1.0,48,121.0,1.0,1.0,0.0,5.0,1.0,10,5,1,12700000.0,6.0,0.72,True
9097,956849,5000000,9,1,1,0.0,29,116.0,5.0,1.0,1.0,4.0,2.0,10,5,4,8200000.0,10.0,0.6,False
9098,958238,9000000,9,1,1,0.0,36,123.0,1.0,1.0,2.0,1.0,3.0,10,5,1,0.0,4.0,0.9,True
9099,960423,15000000,12,1,79,1.0,25,123.0,5.0,1.0,1.0,5.0,2.0,10,2,4,0.0,5.0,0.7,True
9100,977851,4000000,9,1,79,0.0,31,123.0,1.0,1.0,0.0,6.0,1.0,10,5,7,0.0,0.0,0.7,True
9101,978222,6000000,9,1,79,0.0,32,121.0,5.0,1.0,0.0,6.0,1.0,10,5,4,11100000.0,0.0,0.6,False
9102,993763,10000000,12,1,79,0.0,28,123.0,1.0,1.0,0.0,6.0,1.0,10,5,4,28000000.0,3.0,0.8,True
9103,994984,5000000,9,1,1,1.0,28,123.0,5.0,1.0,2.0,1.0,3.0,10,2,4,0.0,0.0,0.7,True
9104,1037376,4000000,12,0,1,0.0,24,123.0,1.0,0.0,0.0,5.0,0.0,10,5,4,7300000.0,0.0,0.7,True
9105,1064395,10000000,12,0,79,0.0,45,22.0,5.0,1.0,0.0,4.0,1.0,10,2,6,13800000.0,0.0,0.9,True
9106,1063488,6000000,12,0,1,1.0,25,123.0,5.0,0.0,0.0,6.0,1.0,10,5,4,11200000.0,0.0,0.9,True
9107,1072218,9000000,12,0,1,0.0,21,123.0,5.0,0.0,0.0,4.0,2.0,10,5,4,13100000.0,0.0,0.9,True
9108,1100495,15000000,12,0,79,0.0,25,121.0,1.0,0.0,0.0,3.0,0.0,10,5,4,25800000.0,0.0,0.8,True
9109,1102582,13000000,12,0,79,1.0,40,124.0,1.0,0.0,0.0,2.0,1.0,10,2,6,18500000.0,0.0,0.9,True
9110,1143150,6000000,12,0,79,0.0,24,123.0,1.0,0.0,0.0,15.0,1.0,10,5,4,0.0,0.0,0.9,True
9111,1151921,10000000,12,0,79,0.0,50,124.0,1.0,1.0,2.0,5.0,0.0,10,5,6,14700000.0,0.0,0.9,True
9112,1213822,5000000,12,0,30,0.0,40,123.0,5.0,1.0,1.0,1.0,1.0,10,5,4,7200000.0,0.0,0.3,False
9113,1235604,9000000,12,0,79,1.0,25,124.0,1.0,0.0,0.0,5.0,1.0,10,2,4,13300000.0,0.0,0.9,True
9114,1236392,6000000,12,0,1,0.0,52,123.0,1.0,1.0,1.0,15.0,0.0,10,2,7,12400000.0,0.0,0.9,True
9115,1246752,12000000,12,0,79,0.0,44,97.0,1.0,1.0,1.0,15.0,1.0,13,2,4,19400000.0,0.0,0.9,True
9116,1464927,10000000,12,0,79,1.0,31,124.0,1.0,0.0,0.0,3.0,2.0,13,2,11,17800000.0,0.0,0.3,False
9117,1528156,3000000,6,0,1,0.0,20,126.0,1.0,0.0,0.0,3.0,2.0,13,5,15,6300000.0,0.0,1.0,True
9118,1570119,10000000,12,0,27,0.0,38,124.0,1.0,0.0,0.0,4.0,2.0,13,5,14,27000000.0,0.0,0.9,True
9119,1607528,15000000,12,0,27,0.0,30,123.0,5.0,1.0,1.0,1.0,0.0,13,5,14,43100000.0,0.0,0.7,True
9120,933316,10000000,12,1,79,0.0,33,32.0,1.0,1.0,1.0,3.0,2.0,10,2,4,13800000.0,3.0,0.9,True
9121,942136,4000000,9,1,1,0.0,22,106.0,5.0,1.0,1.0,2.0,2.0,10,5,1,7900000.0,2.0,0.4,False
9122,944418,7000000,9,1,79,1.0,24,113.0,5.0,1.0,1.0,1.0,2.0,10,5,4,13300000.0,1.0,1.0,True
9123,959945,18000000,9,1,79,1.0,24,100.0,1.0,1.0,1.0,4.0,2.0,10,5,7,31600000.0,3.0,0.6,False
9124,960417,4000000,12,1,1,0.0,27,121.0,5.0,1.0,2.0,1.0,3.0,10,5,7,0.0,3.0,0.3,False
9125,973427,8000000,9,1,79,0.0,35,117.0,5.0,1.0,2.0,15.0,3.0,10,5,4,12400000.0,3.0,1.0,True
9126,977859,3000000,9,1,79,0.0,25,118.0,5.0,1.0,1.0,15.0,2.0,10,5,4,9300000.0,2.0,0.0,False
9127,978016,8000000,6,1,1,0.0,32,123.0,5.0,1.0,1.0,1.0,2.0,10,2,4,0.0,2.0,0.9,True
9128,1001161,10000000,12,0,79,0.0,24,121.0,1.0,0.0,0.0,15.0,2.0,10,5,4,21660000.0,0.0,1.0,True
9129,1003859,5000000,6,0,79,0.0,22,123.0,5.0,0.0,0.0,6.0,0.0,10,5,6,9450000.0,0.0,0.9,True
9130,1019169,4000000,9,0,79,0.0,22,123.0,1.0,0.0,0.0,5.0,1.0,10,5,4,7600000.0,0.0,0.9,True
9131,1041825,4000000,12,0,79,1.0,38,123.0,5.0,1.0,1.0,5.0,1.0,10,5,4,8100000.0,0.0,0.8,True
9132,1058806,17000000,12,0,79,1.0,43,123.0,5.0,1.0,1.0,6.0,1.0,10,2,6,24100000.0,0.0,0.9,True
9133,1065562,15000000,12,0,79,0.0,41,123.0,1.0,1.0,2.0,6.0,1.0,10,2,4,48700000.0,0.0,0.9,True
9134,1074411,5000000,12,0,1,0.0,24,121.0,2.0,0.0,0.0,15.0,2.0,10,5,4,7600000.0,0.0,0.9,True
9135,1164235,10000000,12,0,1,1.0,32,123.0,5.0,1.0,1.0,15.0,1.0,10,5,4,20400000.0,0.0,0.9,True
9136,1312236,15000000,12,0,1,0.0,27,126.0,1.0,1.0,0.0,3.0,0.0,13,2,9,54100000.0,0.0,0.9,True
9137,1483779,15000000,12,0,1,1.0,32,124.0,1.0,1.0,1.0,15.0,0.0,13,5,9,23300000.0,0.0,0.9,True
9138,1554691,5000000,12,0,1,0.0,24,125.0,1.0,0.0,0.0,3.0,2.0,13,5,15,8600000.0,0.0,0.9,True
9139,1578961,4000000,6,0,1,0.0,28,126.0,1.0,0.0,0.0,4.0,1.0,13,5,15,27700000.0,0.0,0.3,False
9140,1694990,4000000,6,0,1,0.0,22,126.0,1.0,0.0,0.0,4.0,2.0,13,5,15,11000000.0,0.0,0.9,True
9141,924920,24000000,9,1,79,1.0,22,100.0,1.0,1.0,0.0,2.0,1.0,10,2,6,29400000.0,3.0,1.0,True
9142,925538,8000000,6,1,79,0.0,27,123.0,5.0,1.0,1.0,6.0,2.0,10,1,6,0.0,1.0,0.9,True
9143,936458,15000000,12,1,79,0.0,24,123.0,1.0,1.0,1.0,2.0,2.0,10,5,1,0.0,7.0,0.9,True
9144,942729,4000000,9,1,79,0.0,21,123.0,5.0,1.0,1.0,2.0,2.0,10,5,4,8300000.0,18.0,0.9,True
9145,947906,9000000,9,1,79,0.0,36,121.0,5.0,1.0,1.0,4.0,2.0,10,5,4,20400000.0,1.0,0.7,True
9146,960240,5000000,9,1,79,0.0,28,121.0,1.0,1.0,0.0,5.0,1.0,10,5,4,13400000.0,3.0,1.0,True
9147,971869,10000000,12,1,79,0.0,29,118.0,5.0,1.0,0.0,6.0,1.0,10,2,4,24100000.0,3.0,0.8,True
9148,980785,9000000,9,1,1,0.0,37,106.0,5.0,1.0,0.0,2.0,1.0,10,5,4,14700000.0,2.0,0.8,True
9149,980908,11000000,9,1,79,1.0,21,104.0,1.0,1.0,1.0,1.0,2.0,10,2,4,19700000.0,4.0,0.8,True
9150,1002975,7000000,9,0,1,0.0,21,62.0,5.0,0.0,0.0,6.0,2.0,10,5,4,13600000.0,0.0,1.0,True
9151,1019993,14000000,12,0,79,0.0,37,100.0,1.0,1.0,1.0,15.0,1.0,10,2,4,20600000.0,0.0,0.9,True
9152,1029566,13000000,12,0,79,0.0,52,123.0,5.0,1.0,2.0,4.0,0.0,10,2,4,18700000.0,0.0,0.9,True
9153,1045774,13000000,12,0,79,0.0,31,121.0,1.0,0.0,0.0,15.0,2.0,10,2,4,18700000.0,0.0,0.9,True
9154,1059892,4000000,12,0,79,0.0,21,123.0,1.0,0.0,0.0,4.0,2.0,10,5,4,8200000.0,0.0,0.9,True
9155,1065098,8000000,12,0,79,1.0,48,10.0,1.0,1.0,2.0,15.0,1.0,10,5,4,16500000.0,0.0,0.9,True
9156,1131211,7000000,12,0,1,0.0,32,123.0,1.0,1.0,1.0,1.0,2.0,10,2,4,9300000.0,0.0,0.9,True
9157,1466354,5000000,12,0,1,0.0,38,126.0,1.0,1.0,2.0,15.0,1.0,13,5,11,11100000.0,0.0,0.9,True
9158,1467616,15000000,12,0,79,0.0,25,123.0,5.0,0.0,0.0,15.0,0.0,13,2,11,58650000.0,0.0,0.9,True
9159,1579274,4000000,6,0,1,1.0,36,126.0,1.0,1.0,2.0,4.0,1.0,13,2,15,11200000.0,0.0,0.3,False
9160,1710846,4000000,6,0,79,1.0,38,124.0,1.0,1.0,3.0,4.0,1.0,13,5,15,11000000.0,0.0,1.0,True
9161,930213,10000000,12,1,79,0.0,24,121.0,1.0,1.0,1.0,10.0,2.0,10,2,4,33300000.0,3.0,0.72,True
9162,946917,14000000,9,1,79,1.0,26,123.0,1.0,1.0,0.0,5.0,1.0,10,2,4,21100000.0,1.0,0.9,True
9163,953973,4000000,9,1,1,1.0,32,126.0,5.0,1.0,0.0,5.0,1.0,10,5,1,8000000.0,1.0,0.9,True
9164,959992,9000000,9,1,79,0.0,29,121.0,5.0,1.0,2.0,1.0,3.0,10,5,4,19800000.0,1.0,0.6,False
9165,969498,10000000,12,1,79,1.0,53,100.0,1.0,1.0,3.0,13.0,4.0,10,2,4,12700000.0,9.0,0.9,True
9166,973923,15000000,9,1,79,0.0,27,123.0,5.0,1.0,1.0,4.0,2.0,10,2,4,0.0,4.0,0.3,False
9167,982783,10000000,12,1,79,0.0,30,112.0,1.0,1.0,1.0,6.0,2.0,10,2,7,8300000.0,4.0,0.6,False
9168,1002681,10000000,9,0,79,0.0,28,123.0,5.0,1.0,0.0,6.0,1.0,10,5,4,24300000.0,0.0,0.6,False
9169,1008277,5000000,9,0,1,1.0,42,123.0,1.0,0.0,1.0,6.0,0.0,10,5,4,13100000.0,0.0,0.9,True
9170,1011776,15000000,9,0,1,0.0,29,123.0,1.0,0.0,1.0,2.0,2.0,10,2,4,59800000.0,0.0,0.8,True
9171,1012779,9000000,9,0,1,0.0,44,97.0,1.0,1.0,1.0,1.0,0.0,10,2,1,12870000.0,0.0,1.0,True
9172,1044836,10000000,12,0,1,1.0,36,123.0,1.0,1.0,1.0,6.0,2.0,10,5,4,26300000.0,0.0,0.9,True
9173,1058881,6000000,12,0,79,0.0,32,48.0,5.0,1.0,1.0,6.0,0.0,10,5,6,12600000.0,0.0,1.0,True
9174,1083426,7000000,12,0,79,1.0,45,124.0,1.0,1.0,2.0,13.0,1.0,10,5,4,9600000.0,0.0,0.7,True
9175,1086201,11000000,12,0,1,0.0,26,123.0,1.0,0.0,0.0,15.0,2.0,10,2,4,16200000.0,0.0,0.7,True
9176,1097988,10000000,12,0,79,0.0,58,124.0,1.0,1.0,2.0,15.0,0.0,10,2,6,14700000.0,0.0,0.9,True
9177,1106343,6000000,12,0,79,0.0,21,123.0,1.0,0.0,0.0,4.0,2.0,10,5,4,8500000.0,0.0,0.9,True
9178,1230993,6000000,12,0,79,0.0,23,123.0,1.0,0.0,0.0,6.0,0.0,10,5,7,8600000.0,0.0,0.9,True
9179,1488939,9000000,12,0,27,0.0,41,123.0,5.0,1.0,3.0,6.0,1.0,13,2,9,13500000.0,0.0,0.9,True
9180,1522705,4000000,6,0,79,0.0,32,126.0,1.0,0.0,0.0,3.0,0.0,13,5,14,8300000.0,0.0,0.9,True
9181,1702796,10000000,12,0,79,0.0,22,123.0,1.0,0.0,0.0,4.0,0.0,13,5,14,24200000.0,0.0,0.3,False
9182,921047,9000000,9,1,1,0.0,29,106.0,1.0,1.0,1.0,4.0,2.0,10,5,4,12400000.0,3.0,0.6,False
9183,951079,15000000,12,1,79,1.0,46,100.0,1.0,1.0,2.0,4.0,3.0,10,2,4,34300000.0,3.0,1.0,True
9184,955360,10000000,9,1,79,1.0,22,108.0,5.0,1.0,2.0,2.0,3.0,10,5,4,12300000.0,4.0,0.9,True
9185,957639,5000000,9,1,1,1.0,29,123.0,5.0,1.0,0.0,1.0,1.0,10,2,8,12300000.0,2.0,0.8,True
9186,963355,10000000,9,1,1,0.0,28,124.0,1.0,1.0,0.0,6.0,1.0,10,5,4,0.0,10.0,0.9,True
9187,1012182,4000000,9,0,1,0.0,33,72.0,1.0,1.0,2.0,2.0,1.0,10,5,7,7210000.0,0.0,1.0,True
9188,1041967,9000000,12,0,79,0.0,34,123.0,5.0,1.0,1.0,6.0,0.0,10,5,4,18700000.0,0.0,0.9,True
9189,1076154,13000000,12,0,1,1.0,47,123.0,2.0,1.0,1.0,15.0,1.0,10,5,4,18200000.0,0.0,0.9,True
9190,1077802,15000000,12,0,1,0.0,29,126.0,2.0,0.0,0.0,15.0,1.0,10,2,4,30000000.0,0.0,0.9,True
9191,1084597,8000000,12,0,1,1.0,47,124.0,1.0,1.0,0.0,4.0,1.0,10,5,4,11200000.0,0.0,1.0,True
9192,1090428,4000000,12,0,79,1.0,20,123.0,5.0,0.0,0.0,15.0,2.0,10,5,4,6300000.0,0.0,0.9,True
9193,1121787,15000000,12,0,79,0.0,38,125.0,1.0,0.0,0.0,4.0,1.0,10,2,4,25800000.0,0.0,0.9,True
9194,1130171,6000000,12,0,79,0.0,30,116.0,1.0,1.0,1.0,15.0,0.0,10,2,4,9100000.0,0.0,0.9,True
9195,1176584,8000000,12,0,1,0.0,36,123.0,1.0,1.0,1.0,15.0,0.0,10,2,6,11800000.0,0.0,0.7,True
9196,1211399,15000000,12,0,1,0.0,23,121.0,5.0,0.0,0.0,4.0,2.0,10,2,4,37800000.0,0.0,0.9,True
9197,1253890,4000000,12,0,79,1.0,21,60.0,1.0,0.0,0.0,5.0,2.0,13,5,4,6600000.0,0.0,0.9,True
9198,1371853,8000000,12,0,26,0.0,41,123.0,1.0,1.0,2.0,1.0,5.0,13,5,9,19000000.0,0.0,0.9,True
9199,1509875,4000000,6,0,79,0.0,19,123.0,5.0,0.0,0.0,4.0,0.0,13,5,14,11200000.0,0.0,1.0,True
9200,911934,8000000,12,1,79,0.0,27,32.0,1.0,1.0,1.0,1.0,2.0,10,2,4,11800000.0,1.0,0.9,True
9201,913010,14000000,12,1,79,0.0,33,100.0,1.0,1.0,1.0,6.0,2.0,10,2,4,15000000.0,8.0,0.4,False
9202,921273,7000000,6,1,79,0.0,24,48.0,1.0,1.0,1.0,10.0,2.0,10,5,4,11000000.0,4.0,0.6,False
9203,935590,20000000,9,1,79,0.0,37,121.0,5.0,1.0,2.0,5.0,3.0,10,2,1,27500000.0,3.0,0.6,False
9204,957246,4000000,9,1,79,0.0,47,123.0,1.0,1.0,3.0,1.0,4.0,10,5,4,0.0,7.0,0.9,True
9205,959381,13000000,12,1,1,0.0,44,48.0,1.0,1.0,3.0,1.0,4.0,10,2,7,13800000.0,4.0,0.4,False
9206,969195,12000000,9,1,1,0.0,40,117.0,5.0,1.0,2.0,6.0,3.0,10,2,1,17100000.0,1.0,0.6,False
9207,974101,29000000,12,1,79,1.0,26,123.0,1.0,1.0,1.0,6.0,2.0,10,2,1,33500000.0,2.0,0.7,True
9208,992003,12000000,12,1,79,0.0,47,123.0,5.0,1.0,0.0,1.0,1.0,10,2,4,11200000.0,4.0,0.9,True
9209,997703,6000000,9,1,1,0.0,23,62.0,5.0,1.0,1.0,6.0,2.0,10,5,4,12400000.0,2.0,1.0,True
9210,1076135,7000000,12,0,1,0.0,49,117.0,2.0,1.0,2.0,1.0,1.0,10,2,6,10300000.0,0.0,1.0,True
9211,1078903,20000000,12,0,1,0.0,37,65.0,2.0,1.0,1.0,6.0,0.0,10,2,6,29500000.0,0.0,0.9,True
9212,1081446,11000000,12,0,79,0.0,36,126.0,1.0,1.0,1.0,15.0,1.0,10,5,6,16000000.0,0.0,0.9,True
9213,1086206,15000000,12,0,79,1.0,26,123.0,5.0,0.0,0.0,6.0,2.0,10,2,4,21100000.0,0.0,0.7,True
9214,1113591,15000000,12,0,79,1.0,31,123.0,5.0,0.0,0.0,2.0,0.0,10,5,4,27900000.0,0.0,0.9,True
9215,1129513,15000000,12,0,79,0.0,27,123.0,1.0,0.0,0.0,6.0,2.0,10,2,4,0.0,0.0,0.9,True
9216,1150120,13000000,12,0,1,0.0,29,126.0,1.0,0.0,0.0,15.0,2.0,10,5,4,18500000.0,0.0,0.9,True
9217,1270017,15000000,12,0,1,0.0,31,123.0,1.0,1.0,1.0,2.0,2.0,13,5,4,22600000.0,0.0,0.9,True
9218,1535871,4000000,6,0,79,0.0,21,126.0,1.0,0.0,0.0,2.0,1.0,13,5,15,10300000.0,0.0,1.0,True
9219,1542071,19000000,12,0,27,0.0,30,123.0,5.0,1.0,2.0,4.0,1.0,13,2,14,27300000.0,0.0,0.9,True
